Date,Month,Year,precipitation,temperature
01/04/1990,4,1990,3,24
02/04/1990,4,1990,26.6,18
03/04/1990,4,1990,6.5,17.8
04/04/1990,4,1990,0,21.5
05/04/1990,4,1990,18.6,18
06/04/1990,4,1990,1.3,19.5
07/04/1990,4,1990,0.2,22.5
08/04/1990,4,1990,4,22
09/04/1990,4,1990,10.9,18.5
10/04/1990,4,1990,1.6,21
11/04/1990,4,1990,0,20.4
12/04/1990,4,1990,0,22
13/04/1990,4,1990,0,23
14/04/1990,4,1990,19.1,24.7
15/04/1990,4,1990,0,23.5
16/04/1990,4,1990,0,24.2
17/04/1990,4,1990,0,23.8
18/04/1990,4,1990,0,24.5
19/04/1990,4,1990,0,24.2
20/04/1990,4,1990,0,24.8
21/04/1990,4,1990,0,24.8
22/04/1990,4,1990,0,23.5
23/04/1990,4,1990,0,24.4
24/04/1990,4,1990,0,23.3
25/04/1990,4,1990,0,23
26/04/1990,4,1990,0.3,22.6
27/04/1990,4,1990,1.7,22.5
28/04/1990,4,1990,10.3,20.3
29/04/1990,4,1990,13,21
30/04/1990,4,1990,2.5,19.2
01/05/1990,5,1990,6.5,20
02/05/1990,5,1990,16.9,19.8
03/05/1990,5,1990,0.4,20.8
04/05/1990,5,1990,0,23
05/05/1990,5,1990,6.8,20.9
06/05/1990,5,1990,0.7,20.5
07/05/1990,5,1990,0.4,22.2
08/05/1990,5,1990,0,20.2
09/05/1990,5,1990,2.3,22.2
10/05/1990,5,1990,0.2,21
11/05/1990,5,1990,0,22.6
12/05/1990,5,1990,2.1,22
13/05/1990,5,1990,2.4,20.5
14/05/1990,5,1990,3.8,19.8
15/05/1990,5,1990,9.2,19.6
16/05/1990,5,1990,0,20.4
17/05/1990,5,1990,0,20.8
18/05/1990,5,1990,1.3,21.4
19/05/1990,5,1990,4.5,20.5
20/05/1990,5,1990,6.1,20.6
21/05/1990,5,1990,12,19.8
22/05/1990,5,1990,2.1,20.2
23/05/1990,5,1990,0,19.8
24/05/1990,5,1990,9,19.3
25/05/1990,5,1990,0.7,20
26/05/1990,5,1990,17.6,20.4
27/05/1990,5,1990,6.5,18.6
28/05/1990,5,1990,11.1,19
29/05/1990,5,1990,4.6,20.8
30/05/1990,5,1990,0.4,19.5
31/05/1990,5,1990,0.6,17.9
01/06/1990,6,1990,1.6,18.6
02/06/1990,6,1990,20.7,18.5
03/06/1990,6,1990,26.5,19
04/06/1990,6,1990,2.6,15.3
05/06/1990,6,1990,7.6,16
06/06/1990,6,1990,6.2,18.8
07/06/1990,6,1990,0,20.6
08/06/1990,6,1990,13.2,19.4
09/06/1990,6,1990,24,19.4
10/06/1990,6,1990,13.8,18
11/06/1990,6,1990,6.5,18.8
12/06/1990,6,1990,1.9,19
13/06/1990,6,1990,5.6,19
14/06/1990,6,1990,26.7,19.5
15/06/1990,6,1990,47,18.4
16/06/1990,6,1990,2.4,19.6
17/06/1990,6,1990,1.6,20.2
18/06/1990,6,1990,7.6,19.5
19/06/1990,6,1990,18.5,20
20/06/1990,6,1990,13.9,20.5
21/06/1990,6,1990,18.5,17
22/06/1990,6,1990,14.9,20
23/06/1990,6,1990,24.6,17.3
24/06/1990,6,1990,6.6,16.8
25/06/1990,6,1990,7.6,18
26/06/1990,6,1990,23,17
27/06/1990,6,1990,4.5,15.5
28/06/1990,6,1990,11.8,19.5
29/06/1990,6,1990,0,19.2
30/06/1990,6,1990,19.3,19.8
01/07/1990,7,1990,6.6,20.4
02/07/1990,7,1990,44.2,18.5
03/07/1990,7,1990,9.1,19.1
04/07/1990,7,1990,8.1,17.5
05/07/1990,7,1990,5.4,20
06/07/1990,7,1990,20.3,19.7
07/07/1990,7,1990,21,18.7
08/07/1990,7,1990,29.6,19
09/07/1990,7,1990,0,19.7
10/07/1990,7,1990,27.4,20
11/07/1990,7,1990,13.1,20
12/07/1990,7,1990,17.4,20
13/07/1990,7,1990,11.6,20
14/07/1990,7,1990,12.3,17
15/07/1990,7,1990,2.7,19
16/07/1990,7,1990,0.8,19.2
17/07/1990,7,1990,16.9,20.5
18/07/1990,7,1990,15.3,19
19/07/1990,7,1990,19,18
20/07/1990,7,1990,0,19.5
21/07/1990,7,1990,7.9,20
22/07/1990,7,1990,0,18.6
23/07/1990,7,1990,0,20
24/07/1990,7,1990,0,20.5
25/07/1990,7,1990,7.8,20.7
26/07/1990,7,1990,5.2,20.4
27/07/1990,7,1990,7.2,19.4
28/07/1990,7,1990,3,20.4
29/07/1990,7,1990,22.7,19
30/07/1990,7,1990,0,20
31/07/1990,7,1990,0,21
01/08/1990,8,1990,15.7,19.4
02/08/1990,8,1990,19.8,17.5
03/08/1990,8,1990,2.2,19.8
04/08/1990,8,1990,6.6,20.4
05/08/1990,8,1990,0,20
06/08/1990,8,1990,7,19.2
07/08/1990,8,1990,1.9,19.1
08/08/1990,8,1990,5.7,20.4
09/08/1990,8,1990,4.1,19
10/08/1990,8,1990,0.1,20.5
11/08/1990,8,1990,0,21.5
12/08/1990,8,1990,0,21.2
13/08/1990,8,1990,0,20.6
14/08/1990,8,1990,3,20.6
15/08/1990,8,1990,5.6,19.6
16/08/1990,8,1990,5.2,17.5
17/08/1990,8,1990,0,18.6
18/08/1990,8,1990,0,19
19/08/1990,8,1990,8.6,20.6
20/08/1990,8,1990,0,19
21/08/1990,8,1990,0,21
22/08/1990,8,1990,0,21
23/08/1990,8,1990,0,22
24/08/1990,8,1990,0,20.5
25/08/1990,8,1990,0,21.3
26/08/1990,8,1990,0,20.6
27/08/1990,8,1990,0,21
28/08/1990,8,1990,0,20.7
29/08/1990,8,1990,0,21.6
30/08/1990,8,1990,0,22
31/08/1990,8,1990,0,21.5
01/09/1990,9,1990,0,21.5
02/09/1990,9,1990,0,21.5
03/09/1990,9,1990,0,20.5
04/09/1990,9,1990,0,22
05/09/1990,9,1990,14.5,22.5
06/09/1990,9,1990,21.6,19.5
07/09/1990,9,1990,33,17
08/09/1990,9,1990,11.4,20
09/09/1990,9,1990,6.1,20.4
10/09/1990,9,1990,7.1,21
11/09/1990,9,1990,0,20.8
12/09/1990,9,1990,0,20.8
13/09/1990,9,1990,0,20.5
14/09/1990,9,1990,0,20.8
15/09/1990,9,1990,0,21
16/09/1990,9,1990,0,19.5
17/09/1990,9,1990,0,18.5
18/09/1990,9,1990,4.7,20
19/09/1990,9,1990,5.2,19.5
20/09/1990,9,1990,0,20.3
21/09/1990,9,1990,0,21
22/09/1990,9,1990,0,20.5
23/09/1990,9,1990,0,21.7
24/09/1990,9,1990,0,21.2
25/09/1990,9,1990,0,22
26/09/1990,9,1990,0,22.3
27/09/1990,9,1990,0,22.4
28/09/1990,9,1990,0,22.5
29/09/1990,9,1990,0,22
30/09/1990,9,1990,0,21.8
01/10/1990,10,1990,0,23
02/10/1990,10,1990,0,23.2
03/10/1990,10,1990,0,23.5
04/10/1990,10,1990,0,23.8
05/10/1990,10,1990,0,22.7
06/10/1990,10,1990,0,22.8
07/10/1990,10,1990,0,22.5
08/10/1990,10,1990,0,22.6
09/10/1990,10,1990,0,23.6
10/10/1990,10,1990,0,22.6
11/10/1990,10,1990,0,22.5
12/10/1990,10,1990,0,23
13/10/1990,10,1990,0,22.5
14/10/1990,10,1990,0,22.6
15/10/1990,10,1990,3.6,22.5
16/10/1990,10,1990,3,19
17/10/1990,10,1990,0,20.8
18/10/1990,10,1990,0,21.4
19/10/1990,10,1990,0,22
20/10/1990,10,1990,0,22.5
21/10/1990,10,1990,0,22.5
22/10/1990,10,1990,0,22.5
23/10/1990,10,1990,0,22.5
24/10/1990,10,1990,0,21.6
25/10/1990,10,1990,18.7,18.5
26/10/1990,10,1990,0,20
27/10/1990,10,1990,0,21
28/10/1990,10,1990,2.3,17.5
29/10/1990,10,1990,0.2,19.5
30/10/1990,10,1990,0,18.8
31/10/1990,10,1990,0.2,20.2
01/11/1990,11,1990,15,20.7
02/11/1990,11,1990,0,21.7
03/11/1990,11,1990,0,20.8
04/11/1990,11,1990,0,21
05/11/1990,11,1990,0,21.2
06/11/1990,11,1990,1.3,18.2
07/11/1990,11,1990,0,20.8
08/11/1990,11,1990,0,20.6
09/11/1990,11,1990,0,21
10/11/1990,11,1990,0,21.5
11/11/1990,11,1990,0,21.7
12/11/1990,11,1990,0,22
13/11/1990,11,1990,0,21.5
14/11/1990,11,1990,0,NA
15/11/1990,11,1990,0,NA
16/11/1990,11,1990,0,NA
17/11/1990,11,1990,0,NA
18/11/1990,11,1990,0,NA
19/11/1990,11,1990,0,NA
20/11/1990,11,1990,0,NA
21/11/1990,11,1990,0,NA
22/11/1990,11,1990,0,NA
23/11/1990,11,1990,0,NA
24/11/1990,11,1990,0,NA
25/11/1990,11,1990,0,NA
26/11/1990,11,1990,0,NA
27/11/1990,11,1990,0,NA
28/11/1990,11,1990,0,NA
29/11/1990,11,1990,0,NA
30/11/1990,11,1990,0,NA
01/12/1990,12,1990,0,NA
02/12/1990,12,1990,0,NA
03/12/1990,12,1990,0,NA
04/12/1990,12,1990,1.1,NA
05/12/1990,12,1990,0,NA
06/12/1990,12,1990,0,22.5
07/12/1990,12,1990,0,23
08/12/1990,12,1990,0,22.8
09/12/1990,12,1990,0,22
10/12/1990,12,1990,0,22.6
11/12/1990,12,1990,9.7,23
12/12/1990,12,1990,0,23.2
13/12/1990,12,1990,0,24.5
14/12/1990,12,1990,0,23.4
15/12/1990,12,1990,0,23.5
16/12/1990,12,1990,0,22.2
17/12/1990,12,1990,0,23.5
18/12/1990,12,1990,0.26,24.8
19/12/1990,12,1990,0,23.5
20/12/1990,12,1990,0,21
21/12/1990,12,1990,0,NA
22/12/1990,12,1990,0.09,NA
23/12/1990,12,1990,0,NA
24/12/1990,12,1990,0,NA
25/12/1990,12,1990,0,NA
26/12/1990,12,1990,0,NA
27/12/1990,12,1990,0.05,NA
28/12/1990,12,1990,0.21,NA
29/12/1990,12,1990,0.11,NA
30/12/1990,12,1990,0,NA
31/12/1990,12,1990,0,NA
01/01/1991,1,1991,0,NA
02/01/1991,1,1991,0,NA
03/01/1991,1,1991,0,NA
04/01/1991,1,1991,0.03,NA
05/01/1991,1,1991,0,NA
06/01/1991,1,1991,0,NA
07/01/1991,1,1991,0,NA
08/01/1991,1,1991,0,NA
09/01/1991,1,1991,0.04,NA
10/01/1991,1,1991,0.73,NA
11/01/1991,1,1991,1.49,NA
12/01/1991,1,1991,2.05,NA
13/01/1991,1,1991,0.01,NA
14/01/1991,1,1991,0.5,NA
15/01/1991,1,1991,0.4,NA
16/01/1991,1,1991,0.14,NA
17/01/1991,1,1991,0.12,NA
18/01/1991,1,1991,0.29,NA
19/01/1991,1,1991,0.45,NA
20/01/1991,1,1991,0.23,NA
21/01/1991,1,1991,1.19,NA
22/01/1991,1,1991,0.29,NA
23/01/1991,1,1991,0.78,NA
24/01/1991,1,1991,0.41,NA
25/01/1991,1,1991,0.13,NA
26/01/1991,1,1991,0.1,NA
27/01/1991,1,1991,0.61,NA
28/01/1991,1,1991,0.48,NA
29/01/1991,1,1991,2.43,NA
30/01/1991,1,1991,1.64,NA
31/01/1991,1,1991,0.23,NA
01/02/1991,2,1991,0.57,NA
02/02/1991,2,1991,1.52,NA
03/02/1991,2,1991,0.09,NA
04/02/1991,2,1991,0.64,NA
05/02/1991,2,1991,3.66,NA
06/02/1991,2,1991,2.78,NA
07/02/1991,2,1991,1.73,NA
08/02/1991,2,1991,0.35,NA
09/02/1991,2,1991,1.49,NA
10/02/1991,2,1991,0.62,NA
11/02/1991,2,1991,1.09,NA
12/02/1991,2,1991,1.33,NA
13/02/1991,2,1991,0.18,NA
14/02/1991,2,1991,0.16,NA
15/02/1991,2,1991,0.31,NA
16/02/1991,2,1991,2.09,NA
17/02/1991,2,1991,1.76,NA
18/02/1991,2,1991,5.44,NA
19/02/1991,2,1991,3.25,NA
20/02/1991,2,1991,1.28,NA
21/02/1991,2,1991,1.67,NA
22/02/1991,2,1991,1.93,NA
23/02/1991,2,1991,0.99,NA
24/02/1991,2,1991,1.87,NA
25/02/1991,2,1991,1.28,NA
26/02/1991,2,1991,2.11,NA
27/02/1991,2,1991,2.57,NA
28/02/1991,2,1991,3.06,NA
01/03/1991,3,1991,2.99,NA
02/03/1991,3,1991,0.62,NA
03/03/1991,3,1991,1.58,NA
04/03/1991,3,1991,0.59,NA
05/03/1991,3,1991,0.7,NA
06/03/1991,3,1991,1.25,NA
07/03/1991,3,1991,2.09,NA
08/03/1991,3,1991,1.61,NA
09/03/1991,3,1991,1.68,NA
10/03/1991,3,1991,1.25,NA
11/03/1991,3,1991,1.59,NA
12/03/1991,3,1991,3.04,NA
13/03/1991,3,1991,6.43,NA
14/03/1991,3,1991,1.5,NA
15/03/1991,3,1991,2.25,NA
16/03/1991,3,1991,2.72,NA
17/03/1991,3,1991,2.13,NA
18/03/1991,3,1991,2.29,NA
19/03/1991,3,1991,1.85,NA
20/03/1991,3,1991,0.84,NA
21/03/1991,3,1991,3.65,NA
22/03/1991,3,1991,1.19,NA
23/03/1991,3,1991,0.38,NA
24/03/1991,3,1991,2.39,NA
25/03/1991,3,1991,1.93,NA
26/03/1991,3,1991,1.43,NA
27/03/1991,3,1991,0.94,NA
28/03/1991,3,1991,2.57,NA
29/03/1991,3,1991,3.45,NA
30/03/1991,3,1991,4.56,NA
31/03/1991,3,1991,1.59,NA
01/04/1991,4,1991,1.01,NA
02/04/1991,4,1991,2.01,NA
03/04/1991,4,1991,3.25,NA
04/04/1991,4,1991,4.05,NA
05/04/1991,4,1991,6.77,NA
06/04/1991,4,1991,6.79,NA
07/04/1991,4,1991,5.11,NA
08/04/1991,4,1991,2.69,NA
09/04/1991,4,1991,2.13,NA
10/04/1991,4,1991,0.86,NA
11/04/1991,4,1991,1.74,NA
12/04/1991,4,1991,2.93,NA
13/04/1991,4,1991,3.48,NA
14/04/1991,4,1991,6.02,NA
15/04/1991,4,1991,1.87,NA
16/04/1991,4,1991,4.85,NA
17/04/1991,4,1991,3.56,NA
18/04/1991,4,1991,5.2,NA
19/04/1991,4,1991,1.24,NA
20/04/1991,4,1991,4.53,NA
21/04/1991,4,1991,2.31,NA
22/04/1991,4,1991,2.04,NA
23/04/1991,4,1991,6.91,NA
24/04/1991,4,1991,5.44,NA
25/04/1991,4,1991,4.29,NA
26/04/1991,4,1991,5.36,NA
27/04/1991,4,1991,6.27,NA
28/04/1991,4,1991,3.29,NA
29/04/1991,4,1991,6.12,NA
30/04/1991,4,1991,5.52,NA
01/05/1991,5,1991,5.96,NA
02/05/1991,5,1991,5.37,NA
03/05/1991,5,1991,5.15,NA
04/05/1991,5,1991,3.26,NA
05/05/1991,5,1991,5.05,NA
06/05/1991,5,1991,4.63,NA
07/05/1991,5,1991,4.76,NA
08/05/1991,5,1991,5.02,NA
09/05/1991,5,1991,4.85,NA
10/05/1991,5,1991,12.33,NA
11/05/1991,5,1991,7.09,NA
12/05/1991,5,1991,6.09,NA
13/05/1991,5,1991,8.85,NA
14/05/1991,5,1991,7.09,NA
15/05/1991,5,1991,12.37,NA
16/05/1991,5,1991,9.28,NA
17/05/1991,5,1991,11.66,NA
18/05/1991,5,1991,7.7,NA
19/05/1991,5,1991,7.26,NA
20/05/1991,5,1991,11.39,NA
21/05/1991,5,1991,12.67,NA
22/05/1991,5,1991,9.99,NA
23/05/1991,5,1991,10.01,NA
24/05/1991,5,1991,16.29,NA
25/05/1991,5,1991,11.65,NA
26/05/1991,5,1991,14.03,NA
27/05/1991,5,1991,14.63,NA
28/05/1991,5,1991,15.2,NA
29/05/1991,5,1991,12.18,NA
30/05/1991,5,1991,11.17,NA
31/05/1991,5,1991,14.33,NA
01/06/1991,6,1991,17.74,NA
02/06/1991,6,1991,14.99,NA
03/06/1991,6,1991,15.43,NA
04/06/1991,6,1991,11.93,NA
05/06/1991,6,1991,13.13,NA
06/06/1991,6,1991,9.89,NA
07/06/1991,6,1991,9.08,NA
08/06/1991,6,1991,12.45,NA
09/06/1991,6,1991,12.65,NA
10/06/1991,6,1991,13.78,NA
11/06/1991,6,1991,13.9,NA
12/06/1991,6,1991,15.03,NA
13/06/1991,6,1991,12.75,NA
14/06/1991,6,1991,14.74,NA
15/06/1991,6,1991,19.13,NA
16/06/1991,6,1991,16.98,NA
17/06/1991,6,1991,14,NA
18/06/1991,6,1991,11.21,NA
19/06/1991,6,1991,13.47,NA
20/06/1991,6,1991,13.02,NA
21/06/1991,6,1991,16.07,NA
22/06/1991,6,1991,12.98,NA
23/06/1991,6,1991,14.93,NA
24/06/1991,6,1991,15.09,NA
25/06/1991,6,1991,15.8,NA
26/06/1991,6,1991,16.06,NA
27/06/1991,6,1991,16.51,NA
28/06/1991,6,1991,14.88,NA
29/06/1991,6,1991,11.62,NA
30/06/1991,6,1991,15.59,NA
01/07/1991,7,1991,10.18,NA
02/07/1991,7,1991,9.58,NA
03/07/1991,7,1991,15.05,NA
04/07/1991,7,1991,12.62,NA
05/07/1991,7,1991,12.11,NA
06/07/1991,7,1991,12.44,NA
07/07/1991,7,1991,11.4,NA
08/07/1991,7,1991,7.72,NA
09/07/1991,7,1991,11.76,NA
10/07/1991,7,1991,14.79,NA
11/07/1991,7,1991,11.15,NA
12/07/1991,7,1991,15.11,NA
13/07/1991,7,1991,10.38,NA
14/07/1991,7,1991,8.78,NA
15/07/1991,7,1991,9.47,NA
16/07/1991,7,1991,10.49,NA
17/07/1991,7,1991,7.41,NA
18/07/1991,7,1991,8.77,NA
19/07/1991,7,1991,10.97,NA
20/07/1991,7,1991,11.87,NA
21/07/1991,7,1991,10.08,NA
22/07/1991,7,1991,13.89,NA
23/07/1991,7,1991,13.6,NA
24/07/1991,7,1991,7.59,NA
25/07/1991,7,1991,11.38,NA
26/07/1991,7,1991,10.89,NA
27/07/1991,7,1991,3.37,NA
28/07/1991,7,1991,6.77,NA
29/07/1991,7,1991,8.01,NA
30/07/1991,7,1991,8.71,NA
31/07/1991,7,1991,10.85,NA
01/08/1991,8,1991,7.37,NA
02/08/1991,8,1991,6.93,NA
03/08/1991,8,1991,3.41,NA
04/08/1991,8,1991,6.11,NA
05/08/1991,8,1991,1.69,NA
06/08/1991,8,1991,4.96,NA
07/08/1991,8,1991,4.38,NA
08/08/1991,8,1991,2.77,NA
09/08/1991,8,1991,5.95,NA
10/08/1991,8,1991,1.85,NA
11/08/1991,8,1991,3.87,NA
12/08/1991,8,1991,6.45,NA
13/08/1991,8,1991,2.78,NA
14/08/1991,8,1991,2.89,NA
15/08/1991,8,1991,3.33,NA
16/08/1991,8,1991,3.52,NA
17/08/1991,8,1991,2.15,NA
18/08/1991,8,1991,4.44,NA
19/08/1991,8,1991,2.23,NA
20/08/1991,8,1991,2.86,NA
21/08/1991,8,1991,3.05,NA
22/08/1991,8,1991,5.22,NA
23/08/1991,8,1991,1.38,NA
24/08/1991,8,1991,1.65,NA
25/08/1991,8,1991,0.97,NA
26/08/1991,8,1991,3.87,NA
27/08/1991,8,1991,3.09,NA
28/08/1991,8,1991,1.77,NA
29/08/1991,8,1991,5.77,NA
30/08/1991,8,1991,1.87,NA
31/08/1991,8,1991,1.9,NA
01/09/1991,9,1991,1.07,NA
02/09/1991,9,1991,2.11,NA
03/09/1991,9,1991,0.66,NA
04/09/1991,9,1991,1.03,NA
05/09/1991,9,1991,4.39,NA
06/09/1991,9,1991,3.59,NA
07/09/1991,9,1991,7.72,NA
08/09/1991,9,1991,2.41,NA
09/09/1991,9,1991,0.85,NA
10/09/1991,9,1991,9.93,NA
11/09/1991,9,1991,2.13,NA
12/09/1991,9,1991,0.8,NA
13/09/1991,9,1991,1.07,NA
14/09/1991,9,1991,1.82,NA
15/09/1991,9,1991,3.95,NA
16/09/1991,9,1991,1.23,NA
17/09/1991,9,1991,2.36,NA
18/09/1991,9,1991,2.21,NA
19/09/1991,9,1991,3.57,NA
20/09/1991,9,1991,0.22,NA
21/09/1991,9,1991,0.01,NA
22/09/1991,9,1991,0.14,NA
23/09/1991,9,1991,1.15,NA
24/09/1991,9,1991,0,NA
25/09/1991,9,1991,0,NA
26/09/1991,9,1991,0.01,NA
27/09/1991,9,1991,0.29,NA
28/09/1991,9,1991,1.77,NA
29/09/1991,9,1991,0.99,NA
30/09/1991,9,1991,0.84,NA
01/10/1991,10,1991,1.49,NA
02/10/1991,10,1991,0.64,NA
03/10/1991,10,1991,0,NA
04/10/1991,10,1991,1.83,NA
05/10/1991,10,1991,1.14,NA
06/10/1991,10,1991,0.84,NA
07/10/1991,10,1991,2.14,NA
08/10/1991,10,1991,2.75,NA
09/10/1991,10,1991,0.87,NA
10/10/1991,10,1991,0.01,NA
11/10/1991,10,1991,1.71,NA
12/10/1991,10,1991,0.43,NA
13/10/1991,10,1991,2.93,NA
14/10/1991,10,1991,0.03,NA
15/10/1991,10,1991,1,NA
16/10/1991,10,1991,0,NA
17/10/1991,10,1991,0,NA
18/10/1991,10,1991,0.02,NA
19/10/1991,10,1991,0.59,NA
20/10/1991,10,1991,0,NA
21/10/1991,10,1991,0.33,NA
22/10/1991,10,1991,0.19,NA
23/10/1991,10,1991,0.17,NA
24/10/1991,10,1991,1.41,NA
25/10/1991,10,1991,0.24,NA
26/10/1991,10,1991,1.2,NA
27/10/1991,10,1991,1.23,NA
28/10/1991,10,1991,4.59,NA
29/10/1991,10,1991,1.98,NA
30/10/1991,10,1991,1.95,NA
31/10/1991,10,1991,0.05,NA
01/11/1991,11,1991,0,NA
02/11/1991,11,1991,0.59,NA
03/11/1991,11,1991,1.18,NA
04/11/1991,11,1991,0,NA
05/11/1991,11,1991,0.81,NA
06/11/1991,11,1991,0.09,NA
07/11/1991,11,1991,1.11,NA
08/11/1991,11,1991,0.23,NA
09/11/1991,11,1991,0.16,NA
10/11/1991,11,1991,0,NA
11/11/1991,11,1991,0,NA
12/11/1991,11,1991,0.01,NA
13/11/1991,11,1991,0,NA
14/11/1991,11,1991,0.07,NA
15/11/1991,11,1991,0.03,NA
16/11/1991,11,1991,0,NA
17/11/1991,11,1991,0.29,NA
18/11/1991,11,1991,0.26,NA
19/11/1991,11,1991,0,NA
20/11/1991,11,1991,0,NA
21/11/1991,11,1991,0,NA
22/11/1991,11,1991,0,NA
23/11/1991,11,1991,0,NA
24/11/1991,11,1991,0,NA
25/11/1991,11,1991,0.44,NA
26/11/1991,11,1991,0.04,NA
27/11/1991,11,1991,0.06,NA
28/11/1991,11,1991,0.14,NA
29/11/1991,11,1991,0,NA
30/11/1991,11,1991,0,NA
01/12/1991,12,1991,0.04,NA
02/12/1991,12,1991,0.02,NA
03/12/1991,12,1991,0.13,NA
04/12/1991,12,1991,0,NA
05/12/1991,12,1991,0,NA
06/12/1991,12,1991,0.03,NA
07/12/1991,12,1991,0.1,NA
08/12/1991,12,1991,0,NA
09/12/1991,12,1991,0,NA
10/12/1991,12,1991,0.14,NA
11/12/1991,12,1991,0.55,NA
12/12/1991,12,1991,0,NA
13/12/1991,12,1991,0,NA
14/12/1991,12,1991,0,NA
15/12/1991,12,1991,0,NA
16/12/1991,12,1991,0,NA
17/12/1991,12,1991,0.04,NA
18/12/1991,12,1991,0,NA
19/12/1991,12,1991,0.24,NA
20/12/1991,12,1991,0,NA
21/12/1991,12,1991,0,NA
22/12/1991,12,1991,0,NA
23/12/1991,12,1991,0,NA
24/12/1991,12,1991,0,NA
25/12/1991,12,1991,0,NA
26/12/1991,12,1991,0.06,NA
27/12/1991,12,1991,0.01,NA
28/12/1991,12,1991,0.21,NA
29/12/1991,12,1991,0.12,NA
30/12/1991,12,1991,0,NA
31/12/1991,12,1991,0,NA
01/01/1992,1,1992,0,NA
02/01/1992,1,1992,0,NA
03/01/1992,1,1992,0,NA
04/01/1992,1,1992,0,NA
05/01/1992,1,1992,0,NA
06/01/1992,1,1992,0,NA
07/01/1992,1,1992,0,NA
08/01/1992,1,1992,0,NA
09/01/1992,1,1992,0,NA
10/01/1992,1,1992,0.83,NA
11/01/1992,1,1992,0.48,NA
12/01/1992,1,1992,1.83,NA
13/01/1992,1,1992,0.01,NA
14/01/1992,1,1992,0.41,NA
15/01/1992,1,1992,0.57,NA
16/01/1992,1,1992,0.09,NA
17/01/1992,1,1992,0.04,NA
18/01/1992,1,1992,0.56,NA
19/01/1992,1,1992,0.41,NA
20/01/1992,1,1992,0.33,NA
21/01/1992,1,1992,0.75,NA
22/01/1992,1,1992,0.38,NA
23/01/1992,1,1992,0,NA
24/01/1992,1,1992,0,NA
25/01/1992,1,1992,0,NA
26/01/1992,1,1992,0.21,NA
27/01/1992,1,1992,0,NA
28/01/1992,1,1992,0.64,NA
29/01/1992,1,1992,0.65,NA
30/01/1992,1,1992,2.04,NA
31/01/1992,1,1992,1.98,NA
01/02/1992,2,1992,0.39,NA
02/02/1992,2,1992,1.63,NA
03/02/1992,2,1992,0.46,NA
04/02/1992,2,1992,0.54,NA
05/02/1992,2,1992,1.18,NA
06/02/1992,2,1992,6.92,NA
07/02/1992,2,1992,1.16,NA
08/02/1992,2,1992,1.11,NA
09/02/1992,2,1992,1.42,NA
10/02/1992,2,1992,1.31,NA
11/02/1992,2,1992,2.53,NA
12/02/1992,2,1992,0.93,NA
13/02/1992,2,1992,0.36,NA
14/02/1992,2,1992,0.49,NA
15/02/1992,2,1992,0.16,NA
16/02/1992,2,1992,2.16,NA
17/02/1992,2,1992,1.97,NA
18/02/1992,2,1992,2.39,NA
19/02/1992,2,1992,2.1,NA
20/02/1992,2,1992,1.34,NA
21/02/1992,2,1992,1.75,NA
22/02/1992,2,1992,1.59,NA
23/02/1992,2,1992,2.49,NA
24/02/1992,2,1992,1.64,NA
25/02/1992,2,1992,2.33,NA
26/02/1992,2,1992,1.52,NA
27/02/1992,2,1992,1.74,NA
28/02/1992,2,1992,0.78,NA
29/02/1992,2,1992,0.36,NA
01/03/1992,3,1992,0.92,NA
02/03/1992,3,1992,1.22,NA
03/03/1992,3,1992,1.95,NA
04/03/1992,3,1992,0.49,NA
05/03/1992,3,1992,0.09,NA
06/03/1992,3,1992,1.26,NA
07/03/1992,3,1992,2.52,NA
08/03/1992,3,1992,0.99,NA
09/03/1992,3,1992,2.41,NA
10/03/1992,3,1992,1.11,NA
11/03/1992,3,1992,2.82,NA
12/03/1992,3,1992,3.3,NA
13/03/1992,3,1992,2.79,NA
14/03/1992,3,1992,0.56,NA
15/03/1992,3,1992,2.54,NA
16/03/1992,3,1992,2.96,NA
17/03/1992,3,1992,1.04,NA
18/03/1992,3,1992,1.06,NA
19/03/1992,3,1992,1.01,NA
20/03/1992,3,1992,7.66,NA
21/03/1992,3,1992,2.02,NA
22/03/1992,3,1992,1.45,NA
23/03/1992,3,1992,2.46,NA
24/03/1992,3,1992,1.94,NA
25/03/1992,3,1992,5.86,NA
26/03/1992,3,1992,0.75,NA
27/03/1992,3,1992,3.86,NA
28/03/1992,3,1992,2.59,NA
29/03/1992,3,1992,3.82,NA
30/03/1992,3,1992,5.03,NA
31/03/1992,3,1992,4.53,NA
01/04/1992,4,1992,0.94,NA
02/04/1992,4,1992,1.91,NA
03/04/1992,4,1992,3.98,NA
04/04/1992,4,1992,5.87,NA
05/04/1992,4,1992,7.29,NA
06/04/1992,4,1992,2.89,NA
07/04/1992,4,1992,4.08,NA
08/04/1992,4,1992,3.81,NA
09/04/1992,4,1992,2.34,NA
10/04/1992,4,1992,1.62,NA
11/04/1992,4,1992,1.53,NA
12/04/1992,4,1992,0.76,NA
13/04/1992,4,1992,3.48,NA
14/04/1992,4,1992,5.9,NA
15/04/1992,4,1992,4.67,NA
16/04/1992,4,1992,6.46,NA
17/04/1992,4,1992,6.72,NA
18/04/1992,4,1992,5.88,NA
19/04/1992,4,1992,2.9,NA
20/04/1992,4,1992,3.32,NA
21/04/1992,4,1992,1.87,NA
22/04/1992,4,1992,7.7,NA
23/04/1992,4,1992,3.43,NA
